"Market","Brand","Sub Brand","Category","Sub Category","Name","IS_Combo","If Combo - Size","Individual Size (gm)","Price (SAR)","Link","SAR/g"
"Carrefour","Cheetos","Cheetos","Chips, Dips & Snacks","Canister & Puffs","Cheetos crunchy cheese 205 g","No","NA","1 pieces/kg","6.95SAR","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/puffs/cheetos-crunchy-chees-205gm/p/386879",6.95
"Carrefour","Quavers","Quavers","Chips, Dips & Snacks","Canister & Puffs","Quavers cheese flavor potato snack 90 g","No","NA","1 pieces/kg","5.45","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/puffs/quavers-90g/p/412606",5.45
"Carrefour","Pringles","Pringles","Chips, Dips & Snacks","Canister & Puffs","Pringles barbeque chips 70 g","No","NA","1 pieces/kg","3.75SAR","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/canister/pringles-bbq-70g/p/594003",3.75
"Carrefour","Cheetos","Cheetos","Chips, Dips & Snacks","Canister & Puffs","Cheetos cheese twisted 30 g","No","NA","1 pieces/kg","1.25","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/puffs/cheetos-twisted-30g/p/494211",1.25
"Carrefour","Cheetos","Cheetos","Chips, Dips & Snacks","Canister & Puffs","Cheetos crunchy flamin hot 23 g","No","NA","1 pieces/kg","1.40","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/puffs/cheetos-flamin-hot-25g/p/584531",1.4
"Carrefour","NA","NA","Chips, Dips & Snacks","Canister & Puffs","Go snax cheese ball cheese flavor 20 g x 25 pieces","No","NA","1 pieces/kg","14.50","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/puffs/go-snax-cheese-ball-20gx25/p/646777",14.5
"Carrefour","Mr krisps","Mr krisps","Chips, Dips & Snacks","Canister & Puffs","Mr krisps cheese balls 80 g","No","NA","1 pieces/kg","4.95","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/puffs/mr-krisps-cheez-balls-bags-80g/p/224889",4.95
"Carrefour","Mr krisps","Mr krisps","Chips, Dips & Snacks","Canister & Puffs","Mr Krisps Rings Ready Salted Potato Crunches 65 g","No","NA","1 pieces/kg","9.30","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/canister/mr-krisps-rings-65g/p/224887",9.3
"Carrefour","Farfasha","Farfasha","Chips, Dips & Snacks","Canister & Puffs","Farfasha corn finger hot 20g","No","NA","1 pieces/kg","1.25","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/puffs/farfasha-corn-finger-hot-20g/p/621092",1.25
"Carrefour","Al taj","Al taj","Chips, Dips & Snacks","Canister & Puffs","Golden Ring Onion Crackers 60 g","No","NA","1 pieces/kg","5.75","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/puffs/golden-onion-family-pack-60-gm/p/415033",5.75
